GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SLC30A9	2.654044499813865	0.007953333751706896	2.099450792539909	0.290862	0.0200313121669138	0.224386	10.0	24.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZFR	2.651067330029974	0.008023784427225518	2.0956207478994098	0.173717	0.346037113834482	0.0220728	5.0	42.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM174A	2.6481663851800894	0.00809296830017247	2.0918921607179306	0.247698	0.095544012487532	0.0777408	4.0	18.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HAUS1	2.645475054829845	0.008157630151414406	2.088435988506661	0.0264835	0.0554730723831827	0.654228	11.0	20.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR4C13	2.6377935018408976	0.008344737878727916	2.0785873006396116	0.0023841	0.994885759683227	0.12733	7.0	39.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ANKRD55	2.6304379548424035	0.008527493380000117	2.069178609068678	0.0184521	0.93256814846711	0.0223567	15.0	56.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TKTL2	2.629873921468444	0.008541653959601445	2.068458026737305	0.157335	0.0546242405646435	0.222794	13.0	52.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CEP57	2.6235036681315775	0.00870305079172018	2.060328481891964	0.5675	0.103778808000688	0.0190016	12.0	30.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ELAC2	-2.6195639143556284	0.00880422726404097	2.0553087555047584	0.191822	0.0796124775337986	0.139121	15.0	67.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPATA19	2.610533431500811	0.00904011354348959	2.0438261147678545	0.5592	0.0051508977460892	0.254243	6.0	24.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
H3C12	2.6028907170861677	0.00924414148257911	2.0341334162183307	NA	NA	0.00924411	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MUC22	-2.5988965460082403	0.00935239544653416	2.029077138221667	0.0205127	0.0165179314935464	0.831574	21.0	44.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LASP1	2.59831361340721	0.009368288881380004	2.028339725786366	0.52251	0.0263771352692424	0.100939	5.0	9.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DYSF	2.597259020127259	0.00939710320164238	2.0270060035737565	0.0720005	0.969702354746199	0.00619166	69.0	190.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PLA2G4E-AS1	-2.5967402848969585	0.009411305427652776	2.0263501320770345	0.174452	NA	0.0206508	15.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SPRY4	2.58774454394447	0.009660659554490268	2.0149932223321834	0.220403	0.256259119210301	0.0338905	10.0	47.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
C11orf54	2.587473981735402	0.009668249693196277	2.014652141986253	NA	0.129454468491034	0.0321145	NA	24.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KCNK4-TEX40	2.587202864434677	0.009675860735886164	2.0143103910409783	0.0280024	NA	0.143849	20.0	NA	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MFGE8	-2.583704056246351	0.009774562658038955	2.009902665077819	0.0532194	0.389187763633471	0.092786	12.0	39.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MRGPRF	2.5809626394394045	0.009852524368235865	2.0064524823210466	0.0683281	0.550085603328662	0.0403751	10.0	44.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ATP8B2	2.5805045367535793	0.009865606000568631	2.0058762328020845	0.165826	0.0286438527755737	0.370536	21.0	81.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TMEM25	-2.580042485125575	0.009878816073452196	2.005295100308725	0.00511441	0.51830546476241	0.306277	12.0	37.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
STX11	-2.5792123423764703	0.009902589482417635	2.0042512245061364	0.249786	0.0147750302242536	0.379614	10.0	31.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CHRNB4	-2.5787528131028905	0.009915771265094863	2.0036735000015202	0.0530599	0.0492657563468594	0.571521	14.0	53.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SHISA2	2.5778727687811354	0.009941059333437282	2.0025673340983636	0.0897673	0.361036689656003	0.0635979	5.0	20.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FNDC9	-2.576916629107327	0.009968599103661609	2.00136586920059	0.288846	0.0933244471923817	0.0846038	10.0	16.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FOXO6	2.5744639413413157	0.010039555076686078	1.9982855334082985	0.00767083	0.041767709606543	0.808051	9.0	13.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
AF165138.7	2.57277544399002	0.010088664180203483	1.9961663340180231	NA	0.0100886641802035	NA	NA	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RAP1A	2.571879872187791	0.010114798161796237	1.9950427790417393	NA	0.312443235681033	0.00861221	NA	6.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
POLR3C	-2.568724160431172	0.010207367141403466	1.991086264124128	0.439824	0.0587611598855045	0.0739878	9.0	46.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LCOR	2.567859604799876	0.010232859095541398	1.9900030059814284	0.0309805	0.751279520602275	0.00912628	33.0	132.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RBM26	2.5643320494786175	0.010337459562142833	1.9855861763001057	0.495712	0.0818319958156027	0.0433685	13.0	35.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KIAA1549L	-2.5630336461555485	0.010376199255488515	1.9839616970311207	0.120019	0.114357009140688	0.191652	50.0	158.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CD36	2.555840528023119	0.010593165447784682	1.9749742447002656	0.406972	0.0590474099500725	0.0873086	25.0	66.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KLC3	-2.5557988373638247	0.01059443463743793	1.9749222140727913	0.241657	0.0413360658992806	0.224071	24.0	72.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TRAF3IP3	2.554544427438555	0.010632685975293198	1.9733570123442707	0.0902335	0.170655010068408	0.173725	10.0	36.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SALL4	2.5537958072905234	0.010655572493017426	1.9724232119395326	0.904655	0.0013537269692064	0.180652	28.0	89.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PYROXD1	-2.5480573672411064	0.010832465604602185	1.9652726812693724	0.101096	0.17398475521759	0.157277	5.0	35.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CLEC3A	-2.5469301337023023	0.01086751885859904	1.9638695974975215	0.0815733	0.0343777700384436	0.579462	7.0	31.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZFP69B	-2.546772797151616	0.010872419517205297	1.963673798504015	0.464322	0.0332521248578339	0.121054	14.0	43.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LIPK	-2.545262901672033	0.010919549125604331	1.9617952935273086	0.316504	0.196790132214353	0.034336	10.0	33.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MIR1199	2.5413774227247052	0.011041665551450636	1.9569654116388457	0.0110417	NA	NA	4.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GCNT2	-2.5408129687356085	0.011059506301971644	1.9562642595697495	0.433369	0.22207652442282	0.016559	25.0	115.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CPNE6	2.5387352901250195	0.011125396507901524	1.9536845018638838	NA	0.329314876841399	0.00892737	NA	44.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LIAS	2.537011274802874	0.011180335331116346	1.9515451704863178	0.581201	0.148954945688153	0.0164232	8.0	30.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC63	2.5328917782651614	0.01131258731853673	1.9464380555823366	0.61647	0.173934170763183	0.0115183	17.0	59.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF280D	2.530509974262781	0.011389684654450241	1.9434883000410084	0.398116	0.90770351565342	0.000621533	20.0	66.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PPM1K	-2.5304201524694583	0.011392601228229007	1.9433771038325485	0.0603612	0.0411985760932115	0.643263	7.0	32.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM81A	-2.530159412036468	0.01140107140072877	1.943054334491546	0.0985547	0.186184917149513	0.158979	5.0	22.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NPFF	2.5292305816714156	0.011431289968899019	1.9419047586892337	NA	0.11746527097422	0.0442865	NA	10.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PREX2	-2.5283703650027314	0.011459339648081577	1.940840408150241	0.993461	0.0023374466066731	0.184362	24.0	107.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HHATL	-2.5233916634042712	0.011622886771888089	1.9346859929958604	0.111958	0.162711145465395	0.165998	23.0	58.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LGR4	-2.5227237020429665	0.011644985698581575	1.9338610404939136	0.165194	0.0236702593321389	0.471998	11.0	54.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GNAT1	2.520232000960645	0.011727750732569785	1.9307852733151498	0.389767	0.136056604207688	0.0439582	8.0	25.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ACER1	-2.5173716794555143	0.011823402906727055	1.9272575106865062	0.231822	0.0220481953247567	0.381572	9.0	28.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DNMT3A	2.5171772633806984	0.011829929426565541	1.9270178462211462	0.330495	0.224924767093634	0.0297635	8.0	38.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SH3GL3	2.514964699852482	0.011904430254027541	1.9242913850934575	0.0541128	0.509763966409502	0.0765754	7.0	17.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
FAM46C	-2.511497841953853	0.012022002094759385	1.9200232006942726	NA	0.0120220020947594	NA	NA	28.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CECR5	2.510362311629151	0.012060734596054114	1.9186262393520241	NA	0.0120607345960541	NA	NA	43.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GAST	2.504408744014485	0.012265624192659665	1.9113103458244967	0.0746983	0.722989831757145	0.0277367	4.0	9.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ENO1	2.5035347341868053	0.012295961044324077	1.9102375214242102	0.431788	0.0449856307539356	0.122268	7.0	39.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PAQR5	2.503393537360254	0.012300868213152448	1.9100642343431888	0.306817	0.0003663807330906	0.0726946	11.0	23.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NR1H3	2.5016669484480194	0.012361014728423839	1.9079458761026866	0.0664526	0.0886771065859322	0.426475	10.0	35.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CST7	-2.5010004940033945	0.012384300565834252	1.9071285162461935	0.0297062	0.0991303613960072	0.610903	4.0	14.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RP1-309K20.6	2.500751039666983	0.012393026458188804	1.906822623116377	NA	0.0123930264581886	NA	NA	11.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RASAL1	2.497267647973369	0.012515445407367407	1.9025536898416366	0.183743	0.0103252945807353	0.666225	23.0	85.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
COL14A1	2.496710064778986	0.012535139993069851	1.9018708114562042	0.400965	0.0380728909479428	0.158401	32.0	151.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KIF3C	2.4963329837844164	0.0125484745485444	1.901409065849553	0.0529764	0.299510472831022	0.176639	16.0	62.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KRTAP10-9	-2.4962353871531233	0.012551927862232954	1.9012895653679163	0.438615	0.0061289319686486	0.418935	26.0	41.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UFD1	2.4943233233904216	0.012619753370670795	1.8989491324772547	NA	NA	0.0126198	NA	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LOC100507291	2.4940985975704604	0.012627746206202063	1.898674155189196	0.0382578	NA	0.145639	18.0	NA	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC69	2.4938729113476237	0.012635777710352162	1.8983980228441757	0.1878	0.618520705833569	0.0122642	17.0	41.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CYB5RL	-2.493160844473877	0.012661147710467963	1.8975269245137008	0.0325287	0.138904297145771	0.483587	14.0	38.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RPS27A	2.492819647585756	0.012673320075054003	1.897109596530104	NA	0.012673320075054	NA	NA	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DIPK1B	-2.4927291440370873	0.012676550570830643	1.8969989066952877	0.0756058	NA	0.0803812	18.0	NA	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TBX5	-2.492061896628864	0.012700390263081313	1.8961829336504517	0.115879	0.225455509053805	0.125542	12.0	41.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PYCR3	2.4896270079987266	0.012787721934688712	1.893206815905453	0.0618891	NA	0.0981734	13.0	NA	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NUDT22	2.4889375026572345	0.01281254864546639	1.8923644727090472	0.27318	0.0343245992501756	0.271785	10.0	19.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
IRX6	2.488853177882499	0.012815587815160102	1.8922614691499893	0.151714	0.190565384718304	0.116786	12.0	49.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GOLGA2	-2.4876268449872665	0.012859858530473953	1.89076380899908	0.131665	0.119219988193872	0.213844	24.0	76.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
EIF3F	2.487355508604929	0.012869672058065575	1.8904325195437166	0.131785	0.49317321304396	0.034357	7.0	37.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GNG12	2.486743306336808	0.012891838157785126	1.889685155193681	NA	0.0470971982472641	0.12568	NA	5.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GPR151	2.4845364474805414	0.012972022827892171	1.8869922957361231	0.013719	0.0887869157872547	0.89105	15.0	50.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TEX51	2.484309014942921	0.01298031145345911	1.8867148868194799	0.0129804	NA	NA	10.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MRPL37	2.4827302499645483	0.013037977725511051	1.8847897652574748	0.788675	0.140297946334246	0.0105428	20.0	54.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MYADM	2.4827136241848673	0.013038586205667644	1.8847694972823612	0.080433	0.866975279811817	0.00653795	5.0	25.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ABCC1	-2.47344784193056	0.013381633576180094	1.8734908664026184	0.0352345	0.34084183051586	0.220208	38.0	145.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CCDC103	2.4691631937319545	0.013542944031132294	1.8682869163381977	0.52682	0.918764174146584	0.000179796	15.0	20.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SHB	2.468896975047971	0.013553023211784719	1.8679638178710267	0.259825	0.0815968217160531	0.159145	12.0	22.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
INTU	2.468574797636929	0.0135652298826058	1.8675728420865916	0.17132	0.214329464756907	0.0957189	20.0	70.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SVEP1	2.467411084966703	0.013609401617672334	1.8661609695693326	0.587073	0.0808249826585076	0.0471793	87.0	275.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ANKRD35	2.466976331460118	0.01362593638887932	1.8656336428458493	0.0425598	0.0801063903909081	0.620704	33.0	90.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZFP57	2.465201693114698	0.013693614563080634	1.863481900470672	0.0450088	0.251613751987981	0.263206	13.0	34.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MAVS	-2.4645100975368286	0.013720069765184927	1.8626436802795725	0.636979	0.024471144281169	0.121844	22.0	60.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CPAMD8	2.4630828343241586	0.013774808775142618	1.8609144214037132	0.0942707	0.176150876204965	0.214904	70.0	202.0	134.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TROVE2	2.46085582797106	0.01386060514699701	1.8582178082332785	NA	0.0138606051469971	NA	NA	39.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ASMTL	2.4581169830237317	0.013966767026518485	1.8549041110679314	NA	0.072562956040147	0.0928146	NA	89.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RECQL	-2.455607950444405	0.014064650322273938	1.8518710608677587	0.307916	0.108959523123964	0.102944	15.0	57.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF793	2.4548715557637517	0.014093493510764797	1.8509813401491297	0.0459787	0.575110453063738	0.0899174	13.0	44.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CSNK1A1P1	2.4538118537630407	0.01413509164419218	1.849701371437784	NA	NA	0.014135	NA	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
NR1I3	2.4519501255546805	0.014208435392995166	1.8474537431562625	0.399743	0.0590709895697912	0.129226	13.0	39.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GPR162	-2.4517501251864204	0.014216334449676475	1.8472123679869135	0.177582	0.175691602216517	0.122544	21.0	76.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TCHP	2.4505042648888975	0.014265627262228932	1.8457091275795974	0.178486	0.645917438101643	0.0147068	13.0	62.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SLC43A1	-2.4477975308483977	0.014373239906098473	1.8424453254814552	0.0068031	0.70302282912839	0.249261	18.0	62.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CSPG5	2.4467013306212433	0.014417025250070076	1.8411243409172084	0.292401	0.181277968113271	0.0645861	12.0	48.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
LSR	2.444718182477362	0.01449653679176782	1.838735737893915	0.25994	0.212554360070821	0.0627056	24.0	70.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
VWC2	2.4428479721634266	0.014571874266117809	1.8364845847377531	0.62995	0.0255047354556275	0.129604	5.0	20.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
OR2H2	2.4421311681519375	0.014600840579912615	1.8356221408793234	0.0735506	0.0960528404714856	NA	8.0	7.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TFG	-2.4420902446707475	0.014602495843572188	1.8355729087050408	0.0244002	0.0676578523585333	0.879365	6.0	25.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PRRT3-AS1	-2.4408412295381514	0.014653095365233059	1.8340706239076094	0.13876	NA	0.0486726	14.0	NA	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
JADE3	2.437206669144403	0.014801217312740743	1.8297025649790037	NA	NA	0.0148011	NA	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CLEC11A	2.4367436510963483	0.014820181470425495	1.8291464784672236	0.000700657	0.35915675580408	0.931676	11.0	42.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RAB32	2.43617428140961	0.014843530898801794	1.8284627791468209	0.600404	0.0018895426113789	0.556067	8.0	14.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
INTS12	-2.4357890221295437	0.014859348478115477	1.8280002322014428	0.179955	0.140001768120905	0.160845	6.0	35.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZSWIM8	-2.4336546651408466	0.014947248060955336	1.8254387579719689	0.400765	0.321567418958356	0.017139	28.0	117.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZSWIM3	-2.429135973574852	0.015134854991848915	1.8200217356946258	0.0287039	0.610426903115197	0.130943	8.0	55.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
HNF4A	2.428367152683823	0.015166980479443648	1.8191008721890913	0.090075	0.520492432392846	0.0616977	18.0	49.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PLIN4	2.427540405689889	0.015201593423773481	1.8181108871287446	0.19982	0.202628131984503	0.0992581	38.0	125.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DLL4	2.4272472852880953	0.015213882019757619	1.8177599559242301	0.212619	0.0180144468205391	0.553585	12.0	47.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RBFA	2.4254051944312156	0.01529130908254755	1.8155553332279435	0.132863	0.62149837978754	0.0275039	9.0	42.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ADRB1	-2.425256056476413	0.01529759282716378	1.8153769027854934	0.0262634	0.0607217241183183	0.918082	5.0	16.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
PDE4D	-2.4248040234482464	0.01531665257350835	1.8148361386003857	0.455364	0.153478825167193	0.0427615	21.0	63.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
RASSF2	2.424494196773512	0.015329728332281703	1.8144655414819846	0.132927	0.157070890170404	0.19995	9.0	26.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
UBA7	-2.424287070068024	0.015338475276386281	1.8142178093546248	0.889821	0.310354179106086	0.00231923	35.0	103.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SRM	2.423504295640676	0.015371571467310781	1.8132817314140655	0.146244	0.222533129544698	0.127288	7.0	14.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GAS2L3	2.4232508845223775	0.015382299308384764	1.8129787424079582	0.931182	0.254835681769733	0.00295723	14.0	47.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
SIX1	2.4230327680115202	0.015391538273468019	1.8127179733918073	0.189831	0.0173957727803145	0.611802	3.0	17.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CDH13	-2.42044139448196	0.015501677812397809	1.8096212937502647	0.00468536	0.618617968094637	0.386154	38.0	91.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GRAMD1C	-2.4200510795245247	0.015518327088709137	1.8091550984967775	0.169907	0.0313549884866329	0.505018	12.0	49.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
CSRP2	-2.4181301917862537	0.015600493973823279	1.8068616499334116	0.0303916	0.0262258999192031	0.841892	6.0	34.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
ZNF783	2.415769574398594	0.015701994590245107	1.8040451766024532	0.0125432	0.519900142582534	0.296371	21.0	59.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KAT7	2.4144156531314356	0.015760471569126352	1.8024307921253042	0.0465147	0.605877297687099	0.0938901	5.0	23.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
DPYD	-2.4136135578586186	0.015795205009201882	1.801474732925194	0.0599551	0.759381232841195	0.00916938	24.0	101.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
TG	2.41317927521192	0.015814038997681225	1.800957194559835	0.120381	0.0132830348386059	0.88038	101.0	276.0	213.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
GPLD1	-2.409098822925743	0.01599196706377336	1.7960981133394276	0.0133632	0.193172271461335	0.691009	27.0	87.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
MS4A8	2.4087367052115938	0.016007841906103156	1.795667213455182	0.106123	0.27102133825111	0.145538	10.0	21.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
KEAP1	-2.4080443643673806	0.016038231937589194	1.7948435102458535	0.0239287	0.264805276808649	0.425174	10.0	49.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	META-GROUP2
