GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASE_BETA	UKB_CASE_SE	UKB_CASE_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_SIBLING_PROXY_BETA	UKB_SIBLING_PROXY_SE	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_BETA	UKB_PARENT_PROXY_SE	UKB_PARENT_PROXY_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
C2CD2	2.415112342975578	0.015730357078057818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06285397548937	0.85414410699744	0.0157303570780576	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THADA	2.408630024547077	0.016012521310339367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02543749743014	0.425734748375465	0.0160125213103393	NA	NA	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
THEG	2.405511198077833	0.016149856998152738	0.397143	1.128	0.72478	0.752893	0.643883	0.242283	1.77652	1.00495	0.0771003	0.554514	0.522234	0.288322	0.530967902918585	0.51654213385541	0.303983897397899	5.0	3.0	2.0	9.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAAH2	2.4002642818744224	0.0163832386655956	0.514465	0.430938	0.232546	NA	NA	NA	NA	NA	NA	0.361958	0.164477	0.0277595	NA	NA	NA	2.0	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
JAKMIP3	2.394371354539271	0.01664888273012936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10607806487343	0.461949255605868	0.0166488827301297	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPNS1	2.392360737415553	0.01674037970492698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66525210423925	0.696070654477555	0.0167403797049271	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHMP2A	2.3907492535548522	0.016814031771061458	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29395	0.541232	0.0168138	NA	NA	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATF6	2.3906528484240797	0.016818446923299927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98747576585668	0.831352727422062	0.0168184469233001	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF684	2.386181887823789	0.01702432875413442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41134013153144	1.01054330511686	0.0170243287541345	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR4C3	2.3860592813921375	0.017030005637680683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41913126830815	0.59475943425855	0.0170300056376808	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDRT1	-2.381122988698493	0.017259948283648734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.775515840619018	0.325693315422951	0.0172599482836487	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NGDN	-2.3708490957742705	0.01774727536856058	NA	NA	NA	-1.94351	1.10498	0.0786022	NA	NA	NA	NA	NA	NA	-1.12578403649649	0.706253527835434	0.110930988389757	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AMER3	2.3708471798862623	0.017747367359005038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41922413517324	1.02040492347942	0.0177473673590053	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
COL22A1	2.3674658919408604	0.01791037082491729	NA	NA	NA	0.762761	0.69358	0.271443	NA	NA	NA	NA	NA	NA	0.723893722810822	0.32196556824682	0.0245533984262347	NA	3.0	NA	NA	29.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC74B	2.3668135440379428	0.017941969383964668	0.962795	1.24387	0.438913	NA	NA	NA	1.65879	1.41605	0.24143	0.68309	0.422399	0.105842	0.634980546138934	0.542251670799787	0.241595930949055	3.0	NA	2.0	17.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CST3	2.3624290462880504	0.01815561651855644	-9.67827	94.3293	0.91828	NA	NA	NA	1.75658	1.41674	0.215019	1.29006	0.587435	0.0280856	1.32137945240503	0.949611655779919	0.16407550835985	2.0	NA	2.0	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KAT8	2.3620590530570267	0.01817374700597984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.12618783573024	1.74686057505211	0.0181737470059802	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM65	-2.361487962641335	0.018201762821808173	NA	NA	NA	-2.07313	1.14668	0.0706152	NA	NA	NA	NA	NA	NA	-2.26843560231419	1.4809852200324	0.125594725259142	NA	2.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZSCAN25	2.358588059438194	0.0183446068294208	-9.71126	94.4282	0.918088	-0.553154	0.712429	0.437493	2.45806	1.23004	0.0456779	1.23648	0.335911	0.000232348	0.633717503973998	1.33721886647983	0.635566161878225	2.0	3.0	2.0	16.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZDHHC18	2.355967103552595	0.01847455368005114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.53613584086963	1.07647336715583	0.0184745536800514	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CMYA5	2.3536790330387793	0.018588653989430135	-1.37676	1.03002	0.181343	NA	NA	NA	1.19114	0.631325	0.0591975	0.483287	0.21558	0.0249744	0.475197136309135	0.248084718658797	0.0554334644759755	6.0	NA	2.0	11.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IMP3	2.352489867733531	0.01864819781556974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82381965823693	0.775272056748138	0.0186481978155699	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCR5	2.351491541029792	0.018698314765859113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.794072447097402	0.337688838442367	0.0186983147658594	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RBL1	2.3483844251649844	0.018855049753841165	0.669016	0.597437	0.262794	-0.671019	1.63223	0.680995	1.88076	0.768836	0.0144355	0.234861	0.251772	0.350905	0.462304912372696	0.397385184869338	0.244680528448671	6.0	2.0	4.0	16.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DBR1	2.347658669467346	0.018891824803125266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57750378900858	0.671947676859897	0.0188918248031253	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DHRS9	-2.341154075931463	0.019224231715366698	NA	NA	NA	-0.977514	0.558928	0.080307	NA	NA	NA	NA	NA	NA	-0.676130074128294	0.43286641313798	0.118291941743012	NA	2.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ENTPD8	-2.3379881326141687	0.019387863776294492	-0.413027	0.618089	0.503985	-1.58509	0.817629	0.052545	-0.609609	1.05045	0.561692	-0.0746669	0.2392	0.754924	-1.16387329058535	0.673326522403539	0.0838910667717844	2.0	2.0	2.0	11.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PANX2	2.3350262033620734	0.01954205191146326	1.63597	1.42721	0.251684	NA	NA	NA	NA	NA	NA	2.49058	1.15521	0.0310876	NA	NA	NA	2.0	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DNM1	2.3343439234336447	0.019577720541317754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27770738333182	0.9757377053427	0.019577720541318	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PI3	2.3322700481142644	0.01968648917177454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47346980332297	1.06054176930449	0.0196864891717744	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CHMP2B	2.3316362855267054	0.01971983325533835	NA	NA	NA	1.346	0.577277	0.0197201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF215	2.3291739426973983	0.01984985273907389	NA	NA	NA	0.429417	0.367669	0.242828	NA	NA	NA	NA	NA	NA	0.602052919535964	0.283185112137821	0.0335028563835976	NA	2.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MPEG1	2.319761394881565	0.02035378854056662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50657983752722	0.649454655488022	0.0203537885405667	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VWA5B2	2.311023006951098	0.020831584130459616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99617052620818	0.863760559805807	0.0208315841304595	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARSK	2.3084880962229066	0.020972004161642813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31155187793326	1.00132718107378	0.0209720041616429	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DQX1	-2.3054190800685377	0.021143113923527	NA	NA	NA	-0.929232	0.522744	0.0754687	NA	NA	NA	NA	NA	NA	-1.01904134806321	0.687264163546867	0.138140686477038	NA	3.0	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAB25	-2.2938267922322244	0.021800449821477802	NA	NA	NA	-1.1514	0.6635	0.0826789	NA	NA	NA	NA	NA	NA	-0.778676501555712	0.516152173668434	0.131396410925723	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MFSD12	2.29054466064961	0.02198976272449131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.800581602342718	0.349515823068767	0.0219897627244912	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UNC5D	2.2902025713959375	0.022009576445862548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31649713062262	1.01148132464573	0.0220095764458622	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GZF1	2.286015845595684	0.02225333157231873	1.66807	1.42997	0.243407	NA	NA	NA	1.28966	0.916469	0.159366	0.755624	0.692059	0.274899	0.809299391314458	0.892802953959362	0.364686960379768	2.0	NA	5.0	10.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR6X1	2.2839341449028843	0.022375401556909195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71584180924436	0.751265886134961	0.0223754015569094	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PML	2.28303557342112	0.022428273007032366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67930400493831	0.735557528970904	0.022428273007032	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLA2G6	2.2819548315493208	0.022492007103145393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49450811843067	0.654924496211865	0.0224920071031453	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VPS13B	2.272079769409107	0.023081692777741372	NA	NA	NA	1.133	0.862365	0.188902	NA	NA	NA	NA	NA	NA	0.752545182096872	0.396206285232471	0.0575148999140471	NA	3.0	NA	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCNC	-2.2687169557240545	0.023285543821896116	-0.247322	0.312625	0.428878	NA	NA	NA	-0.859319	0.467432	0.066006	-0.158139	0.121642	0.193588	NA	NA	NA	3.0	NA	3.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP6V0E1	2.263330016870701	0.02361535325048936	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61607	1.15585	0.0236154	NA	NA	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VPS13A	2.2596599542141735	0.02384236350377863	1.54204	0.524342	0.00327248	NA	NA	NA	0.936689	0.7099	0.187013	-0.158834	0.313793	0.612735	0.291768139799279	0.381334820329159	0.4441981521126	14.0	NA	8.0	50.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR8B4	2.2593926063145147	0.023858973919624667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31585144258527	1.02498850182698	0.0238589739196252	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FASTKD1	-2.2576936264242327	0.023964766873823994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.402652893384012	0.178347003628539	0.0239647668738239	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
H2AC16	2.257447562419518	0.023980122590815688	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61207	1.15709	0.0239803	NA	NA	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD53	2.2568279716272857	0.024018826186629164	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50535	1.00177	0.132918	1.64284350996178	0.972703115504677	0.0912296854667987	NA	NA	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GOLGA6C	2.2560900869061773	0.024064989835746245	1.76951	1.43363	0.217098	NA	NA	NA	1.82951	0.674092	0.00664696	-0.0315307	0.775476	0.967567	NA	NA	NA	2.0	NA	4.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CEP78	2.2504571723589093	0.024419939249021843	0.409928	0.297108	0.167671	0.314769	0.316423	0.319848	0.38303	0.403101	0.342007	0.179637	0.140584	0.201323	0.120224537784296	0.279803142215767	0.667431752632276	6.0	2.0	3.0	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TCIRG1	2.2498713790673657	0.024457111258852023	NA	NA	NA	0.924318	0.896015	0.302266	NA	NA	NA	NA	NA	NA	0.97523320353881	0.453552332283795	0.0315385302652142	NA	3.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PATJ	-2.246130844518872	0.024695628194966346	NA	NA	NA	-1.84537	1.26194	0.143652	NA	NA	NA	NA	NA	NA	-1.17605973046104	0.686076807155866	0.0864955151708438	NA	2.0	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP8B2	2.245567490489234	0.024731724760268133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567896406460643	0.25289661026261	0.0247317247602684	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CDK5RAP2	2.2448037409610127	0.024780734517908798	-0.59331	1.05293	0.573104	NA	NA	NA	1.68602	0.818939	0.0395148	0.399329	0.345333	0.247535	0.804857264328342	0.437910984869219	0.0660701874106434	11.0	NA	5.0	29.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SFRP4	2.2447351888776597	0.024785137611884493	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05455	0.915275	0.0247851	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SELO	2.240617685453368	0.02505085013566176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7461387225118	0.33300581681378	0.0250508501356619	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SELENOO	-2.2396608749975013	0.025112947411107537	-0.508154	0.745117	0.495252	-0.637869	0.740701	0.389145	-1.30208	1.02762	0.205126	-0.559631	0.335291	0.0950992	NA	NA	NA	10.0	2.0	10.0	22.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC6A12	2.2389889738699815	0.02515663359361347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63241835472717	1.62234758505698	0.0251566335936136	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LIPE	2.2384932077286046	0.025188909860182653	1.08247	0.482303	0.0248084	NA	NA	NA	0.0100557	0.777205	0.989677	0.245708	0.291592	0.399429	0.299571310935429	0.217549259967976	0.168503749515612	9.0	NA	4.0	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANKDD1A	2.238439256325177	0.02519242446403447	1.92457	0.821911	0.0192026	NA	NA	NA	0.291569	1.1206	0.794717	0.131406	0.4556	0.773023	1.16744561844316	0.73577663689752	0.112584046760054	4.0	NA	3.0	10.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR11H1	2.2348426556063785	0.0254276803634317	1.69695	0.641242	0.00813665	NA	NA	NA	1.62536	1.00514	0.105866	-0.241277	0.482812	0.617263	0.472927244815391	0.669848740770073	0.48017510871309	2.0	NA	2.0	4.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GFM2	2.234482791666993	0.025451323572685428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71030565984393	0.765414558671982	0.0254513235726858	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CETN3	2.2264783512442823	0.025982157484679674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38074031309777	0.620145402413697	0.0259821574846793	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LANCL1-AS1	2.226179885066265	0.026002134744362575	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03687	0.914962	0.0260022	NA	NA	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USB1	2.2122292912745256	0.02695082591926464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68120442328765	1.66402480873346	0.0269508259192649	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD68	2.207993698783034	0.027244712420250845	2.22303	1.24503	0.0741776	NA	NA	NA	NA	NA	NA	0.691972	0.592873	0.243149	0.784474504411104	0.899953309533025	0.383381031487202	3.0	NA	NA	9.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LCNL1	2.203720032687879	0.027544039426261994	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654841	0.593132	0.269576	0.442859650302149	0.220055411630636	0.0441681494740516	NA	NA	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RBMXL1	2.2014843197831153	0.02770175554581955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68775756578252	1.67512324872967	0.0277017555458193	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
