GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CEP85L	3.904466479248591	9.443347937609425e-05	0.328407	0.133286	0.0137426	0.257397	0.178681	0.149714	145.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSD17B11	3.891417282003708	9.966036593257269e-05	0.306421	0.132081	0.0203435	0.442408	0.281525	0.116074	40.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLMN	3.8840293217834803	0.00010273950941310539	0.0706674	0.0608353	0.245391	0.387802	0.142448	0.00648065	172.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NGEF	-3.873520853200266	0.00010727422298508733	-0.246797	0.0792278	0.00183925	-0.132817	0.175107	0.448159	118.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRK2	3.872478809576534	0.00010773404514213484	0.0467883	0.0551034	0.395826	0.33171	0.109715	0.0024996	395.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGLL1	-3.870073124572195	0.00010880271332099905	-0.190378	0.0701527	0.00665234	-0.266138	0.230162	0.247555	64.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM151A	-3.866903987299125	0.00011022579869625583	-0.115572	0.0981059	0.238784	-0.434215	0.161486	0.00716951	96.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUSD4	3.8356017308645916	0.00012525724523570678	0.236486	0.0898581	0.00849396	0.269363	0.223755	0.228654	99.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10Q1	3.8326920173029637	0.0001267485960221845	0.5275	0.169766	0.00188862	0.297556	0.410154	0.468162	49.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCC1	-3.83120266028927	0.00012751841451140127	-0.121395	0.0632791	0.0550592	-0.204258	0.106785	0.0557743	303.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOR3A	-3.82299600426306	0.00013183991685900985	-0.241353	0.107505	0.0247664	-0.356039	0.225633	0.114576	81.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LBX2	3.8214981783909336	0.00013264339397313796	0.331965	0.107942	0.00210226	0.162038	0.217181	0.455608	62.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COG5	-3.813986072265907	0.00013674317779956662	-0.0731143	0.0685271	0.285998	-0.374318	0.136262	0.00601329	189.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B9D2	-3.811787674696685	0.00013796536521271265	-0.494469	0.283837	0.0814928	-2.22679	1.0759	0.0384808	37.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECPAS	-3.8053984911844774	0.00014157606913684298	-0.117192	0.0581484	0.0438639	-0.231741	0.129464	0.0734529	253.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EMP1	3.7800285965565257	0.0001568103475239076	0.350675	0.118489	0.00308084	0.174762	0.213002	0.41195	36.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITCH	-3.7779188896492055	0.0001581443637956029	-0.39091	0.227981	0.0864074	-0.738401	0.357881	0.0390882	73.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACROD2	3.767132367663282	0.00016513345583137935	0.183302	0.111225	0.0993469	0.396586	0.187148	0.0340812	143.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARP9	3.7633383966964855	0.0001676600855984461	0.157022	0.0739333	0.0336845	0.255248	0.155686	0.101108	135.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SSBP3	-3.755328582230587	0.00017311421215053128	-0.505717	0.257426	0.0494706	-1.19094	0.665027	0.0733232	50.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREBZF	3.7525098977851385	0.00017507291745774405	0.634878	0.202774	0.00174233	0.452666	0.72829	0.53424	60.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNHIT6	3.751580151637935	0.00017572355651996078	0.165899	0.103386	0.10857	0.49437	0.230269	0.0317991	64.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPYD	-3.748195970777732	0.00017811106849597737	-0.0533821	0.0636943	0.401976	-0.409506	0.140719	0.0036131	186.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REP15	3.7468273317555494	0.00017908526717635225	0.644015	0.304274	0.0342968	0.816893	0.50108	0.103045	25.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACO1	3.74564733815651	0.00017992920758862273	0.162139	0.073464	0.0273098	0.259113	0.168409	0.123905	168.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC26A6	3.7390270103750227	0.00018473387967395653	0.151611	0.0797026	0.057143	0.275677	0.150084	0.0662357	134.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF250	3.732006835143929	0.00018996034584841043	0.288366	0.176678	0.102648	1.03555	0.493154	0.0357412	67.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTGDR	-3.731350462054425	0.00019045605072929805	-0.227671	0.0951365	0.0167066	-0.187093	0.139804	0.180814	81.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUBA3E	3.726548211853345	0.00019411995510429134	0.245754	0.103772	0.0178737	0.247216	0.181999	0.174356	90.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN4	-3.7229240304285742	0.00019692879018309555	-0.419545	0.266654	0.115633	-2.35774	1.09685	0.0315906	42.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMBS	-3.716568159622004	0.0002019471790999439	-0.228964	0.119104	0.0545571	-0.418961	0.233511	0.0727847	74.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS20	3.707612055352238	0.00020922284611920927	1.4862	0.400851	0.000209231	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DST	-3.6984219227432957	0.0002169440602088269	-0.0599088	0.0302957	0.0479886	-0.10677	0.0620412	0.0852597	1368.0	217.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZGRF1	-3.6980898926517796	0.0002172279656437435	-0.142782	0.0642948	0.0263682	-0.17934	0.121393	0.139582	293.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECM2	3.6918160684114243	0.00022265846997488318	0.114573	0.0641579	0.0741315	0.252517	0.132484	0.0566477	97.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPYSL4	3.6831661055547915	0.00023035494910496896	0.168597	0.114511	0.140934	0.503668	0.227817	0.0270465	150.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMD4	3.6808744986062627	0.00023243539702616536	0.495934	0.299497	0.097744	1.79069	0.884298	0.0428688	41.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRS1	3.679562830041609	0.00023363412402230442	0.0965909	0.0785615	0.218887	0.463357	0.18912	0.0142829	229.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IQCF3	3.6783470943233185	0.00023475035667722255	0.23016	0.122351	0.0599526	0.296479	0.164967	0.0723031	50.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POU2F3	-3.669760846488737	0.00024277749318574909	-0.322792	0.172148	0.0607812	-0.64837	0.361274	0.0727055	76.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FLNC-AS1	3.66663900124791	0.00024575935505555344	0.14392	0.0733309	0.0496907	0.229732	0.134817	0.0883758	147.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JRKL	3.6534491979162595	0.00025874099996995464	0.2596	0.225497	0.249636	2.11308	0.844484	0.012342	60.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRGPRF	3.6499465395884796	0.000262294893501526	0.186827	0.0969267	0.0539159	0.433288	0.251555	0.0849906	81.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IFT88	3.6484670696710446	0.000263809709165909	0.287953	0.11591	0.0129814	0.290518	0.249546	0.244348	105.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRGPRX2	-3.646410039622057	0.0002659295167224563	-0.0757354	0.0720174	0.292971	-0.394363	0.151983	0.00946527	53.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC2	-3.6412342926232677	0.00027133406740296843	-0.224758	0.0947961	0.017742	-0.319608	0.251606	0.203988	71.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF333	3.638698693406443	0.00027401917059278926	0.21628	0.0803633	0.00711793	0.145646	0.153729	0.343422	105.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX49	3.632517224840825	0.00028066983417846723	0.133191	0.0722666	0.0653222	0.347212	0.194031	0.0735394	95.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LENG9	-3.6321075401903666	0.0002811159172117877	-0.122834	0.0660021	0.0627365	-0.232115	0.131061	0.0765534	111.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC13A	3.6293822714209716	0.000284100262727245	0.152487	0.0643027	0.0177211	0.166247	0.132153	0.208396	184.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCER2	-3.629266031800226	0.0002842282103254446	-0.168105	0.0778881	0.0309049	-0.18454	0.125454	0.141297	58.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM167A	-3.627815930791665	0.00028582891408284394	-0.201759	0.0906828	0.0260888	-0.269114	0.191823	0.160637	63.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAD51AP1	3.620772034476831	0.000293725235827687	0.0462687	0.070726	0.512986	0.460193	0.155126	0.00301135	66.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFNA4	3.6194755092406963	0.0002952007470232848	0.15047	0.112601	0.181449	0.566211	0.247994	0.0224209	40.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR9-1HG	-3.6179475090903663	0.00029694860040997174	-0.464769	0.284285	0.102076	-0.714368	0.360232	0.0473588	28.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MUC6	-3.617521921696252	0.0002974371456613808	-0.0936497	0.0370025	0.011377	-0.0935156	0.086061	0.277204	521.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITGA2	3.614126581245637	0.000301361811666415	0.114467	0.0633717	0.070874	0.229508	0.126951	0.0706307	178.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPA2	3.607418189904534	0.00030925900221603854	0.237451	0.111336	0.0329457	0.409342	0.277581	0.140299	67.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C5orf38	-3.6065732310659957	0.0003102673245469828	-0.453745	0.208972	0.0299071	-0.505027	0.351873	0.151215	56.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN14	3.605138526934355	0.0003119864664857987	0.301283	0.134727	0.0253354	0.479844	0.350535	0.171034	58.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HEATR5A	3.603453896839654	0.0003140164664269858	0.0312527	0.0500533	0.532373	0.27274	0.0915522	0.00289128	324.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLK7	3.603311190606508	0.00031418899610392446	0.340844	0.16297	0.0364875	0.542464	0.358806	0.13057	65.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VARS2	-3.5983332084488375	0.0003202631374963237	-0.231044	0.070538	0.00105492	-0.0405129	0.125474	0.746787	175.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCLK1	-3.596269535055423	0.0003228133203426315	-1.00741	0.287975	0.000468309	-0.0332668	0.339407	0.921921	63.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SULT1A1	3.5952825027455715	0.0003240397525584954	0.275056	0.127415	0.0308704	0.877122	0.610579	0.150849	72.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDXK	-3.595066647018479	0.0003243085435493556	-0.167455	0.0780523	0.0319195	-0.391303	0.26993	0.147158	112.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP20DC-AS1	3.594236450259973	0.0003253442790912256	0.135891	0.0887605	0.125774	0.320588	0.15538	0.0390883	131.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF878	3.5924752069843664	0.0003275518270456941	0.246493	0.0886221	0.00541265	0.141927	0.174985	0.417318	66.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLA	3.591491101883271	0.0003287914042264191	0.158275	0.0886855	0.0743136	0.299006	0.165488	0.0707913	79.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM161B	3.5850806785535116	0.00033697401901772476	0.16708	0.0871937	0.0553403	0.277581	0.166327	0.0951389	67.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIB2	-3.5795375798332394	0.0003442027493302232	-0.383193	0.192255	0.0462451	-0.570427	0.359576	0.112652	59.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREBBP	-3.5764766674946555	0.00034825638456181877	-0.0183703	0.0450964	0.683747	-0.352159	0.111122	0.00152895	347.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNOT3	3.5725615320208886	0.0003535063840730586	0.220758	0.0686152	0.00129388	0.0465629	0.131079	0.722418	108.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INTS10	-3.571468086179043	0.00035498580929161716	-0.0865176	0.0953769	0.364347	-0.650918	0.244306	0.00771359	126.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYOM3	-3.5617471077749254	0.00036839514918997275	-0.0887612	0.061196	0.146936	-0.243271	0.115223	0.0347455	303.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARID3B	-3.560204666924134	0.00037056586413018337	-0.26091	0.128343	0.0420616	-0.340681	0.223062	0.126688	88.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIVEP2	3.559954044182587	0.0003709196989645626	0.134192	0.045801	0.00339078	0.0740543	0.117535	0.528655	344.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC62	3.5593307353133374	0.00037180107055276887	0.235971	0.0853444	0.00569362	0.158289	0.199255	0.426959	89.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANO7	3.553720699812396	0.0003798223557645964	0.10522	0.0537834	0.0504231	0.160761	0.100642	0.110184	254.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DEFA5	-3.553364791743271	0.0003803366540553747	-0.159818	0.137225	0.244164	-0.576019	0.241141	0.0169071	33.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CEMIP2	3.5532105805406866	0.00038055969611365027	0.125694	0.073992	0.0893663	0.334079	0.180149	0.0636729	221.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT80	-3.5476727213316135	0.00038865082934785736	-0.0515604	0.0838489	0.538608	-0.527303	0.179798	0.00335967	104.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPHLN1	3.543036587727549	0.0003955478202707371	0.124868	0.0823857	0.129608	0.301829	0.148876	0.0426233	107.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANK1	3.539639963320348	0.00040067324399975176	0.204896	0.163714	0.210734	0.934722	0.408516	0.0221322	80.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PARVB	-3.5387781883187728	0.00040198347411249857	-0.2225	0.101451	0.0282946	-0.275785	0.204953	0.178432	88.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PROSER1	-3.537962681163635	0.00040322704438659036	-0.241203	0.102678	0.0188177	-0.164978	0.138772	0.234502	157.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AQP1	-3.528672383239644	0.00041764983239192803	-0.0916787	0.0914215	0.315951	-0.510514	0.202115	0.0115416	54.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATXN8OS	3.527679178308032	0.0004192199240001977	0.149851	0.113115	0.185248	0.532206	0.241592	0.027601	34.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH2D3C	-3.527623725030471	0.00041930774866364134	-0.222524	0.08501	0.00885434	-0.128354	0.141048	0.362821	170.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRR22	3.525473830831112	0.00042272594019293874	0.145414	0.0823002	0.0772493	0.354497	0.201579	0.0786456	108.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACER2	3.5241168192876957	0.0004248968767086315	0.324953	0.197605	0.100082	1.43437	0.763101	0.0601542	56.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GGCT	-3.5174408091310267	0.0004357295176634045	-0.185953	0.14149	0.188762	-0.737468	0.334727	0.0275812	40.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYTL1	-3.516929300778363	0.0004365700476336914	-0.171408	0.165648	0.300775	-1.03532	0.417105	0.0130585	84.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SBK1	3.5066791208543875	0.0004537359395883051	0.34276	0.0977449	0.000453733	NA	NA	NA	69.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
