GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
TRIM65	-2.361487962641335	0.018201762821808173	NA	NA	NA	-2.07313	1.14668	0.0706152	-2.26843560231419	1.4809852200324	0.125594725259142	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSM2	2.3604116733484215	0.01825466483584959	1.62109	0.633374	0.0104838	NA	NA	NA	0.698623523448895	0.897195547343511	0.436171330501913	5.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZDHHC18	2.355967103552595	0.01847455368005114	NA	NA	NA	NA	NA	NA	2.53613584086963	1.07647336715583	0.0184745536800514	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJC6	2.3535256302311196	0.018596325809432688	0.462353	0.816994	0.571448	NA	NA	NA	5.52463159871689	1.99988968882802	0.0057366155823877	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IMP3	2.352489867733531	0.01864819781556974	NA	NA	NA	NA	NA	NA	1.82381965823693	0.775272056748138	0.0186481978155699	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DBR1	2.347658669467346	0.018891824803125266	NA	NA	NA	NA	NA	NA	1.57750378900858	0.671947676859897	0.0188918248031253	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARNTL2	2.341601474938998	0.019201205472220203	NA	NA	NA	NA	NA	NA	2.09976741786378	0.896722794351025	0.0192012054722204	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCGF5	2.341128613467198	0.019225542915208334	2.70494	1.1554	0.0192261	NA	NA	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TADA1	2.3390666425684903	0.019331984734412593	0.744918	0.362317	0.0397844	NA	NA	NA	0.741433059723793	0.592219910341195	0.210586026790801	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNM1	2.3343439234336447	0.019577720541317754	NA	NA	NA	NA	NA	NA	2.27770738333182	0.9757377053427	0.019577720541318	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MUC16	-2.3340692988810705	0.01959209356811565	-0.620858	0.30464	0.0415497	-0.247602	0.664291	0.709349	-0.400447685078324	0.245373878872538	0.102681619867172	43.0	2.0	82.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PI3	2.3322700481142644	0.01968648917177454	NA	NA	NA	NA	NA	NA	2.47346980332297	1.06054176930449	0.0196864891717744	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHMP2B	2.3316362855267054	0.01971983325533835	NA	NA	NA	1.346	0.577277	0.0197201	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CC2D2B	2.328722477764084	0.019873772537564026	0.440874	0.230293	0.0555689	1.12678	0.827913	0.173516	0.164308771700981	0.21674544663111	0.448407556432294	29.0	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANGPTL2	2.324785072877012	0.020083455578193195	1.29016	0.764412	0.0914528	NA	NA	NA	1.97155620381746	1.23225216695282	0.109607092446974	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPEG1	2.319761394881565	0.02035378854056662	NA	NA	NA	NA	NA	NA	1.50657983752722	0.649454655488022	0.0203537885405667	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP6V0E1	2.312473492422079	0.020751604448239733	2.67167	1.15533	0.0207515	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VWA5B2	2.311023006951098	0.020831584130459616	NA	NA	NA	NA	NA	NA	1.99617052620818	0.863760559805807	0.0208315841304595	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARSK	2.3084880962229066	0.020972004161642813	NA	NA	NA	NA	NA	NA	2.31155187793326	1.00132718107378	0.0209720041616429	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DQX1	-2.3054190800685377	0.021143113923527	NA	NA	NA	-0.929232	0.522744	0.0754687	-1.01904134806321	0.687264163546867	0.138140686477038	NA	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
APLP2	2.3019243550984814	0.021339438463686983	1.06402	0.627476	0.0899398	NA	NA	NA	2.37601284956207	1.52337969553466	0.118831174187164	8.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC105	2.300181545361544	0.02143793690582526	NA	NA	NA	NA	NA	NA	2.47451774630775	1.07579236573642	0.021437936905825	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC49A3	-2.2985028859603394	0.0215331838200328	-0.974448	0.423949	0.0215333	NA	NA	NA	NA	NA	NA	14.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2AC16	2.296482455533255	0.02164831117376966	2.65455	1.15592	0.0216487	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF644	2.295107218885754	0.021726980483903084	2.65218	1.15558	0.0217276	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FGF22	-2.2950794730144386	0.02172857022148833	-1.11107	0.596511	0.0625175	-1.4993	1.084	0.166631	NA	NA	NA	5.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPM2-AS	2.290809043008799	0.021974460398757948	2.64774	1.15581	0.0219746	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC5D	2.2902025713959375	0.022009576445862548	NA	NA	NA	NA	NA	NA	2.31649713062262	1.01148132464573	0.0220095764458622	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLCH1	2.2867657973558106	0.022209496854976758	1.22937	0.585962	0.0359019	NA	NA	NA	1.04493408116906	0.919886438441225	0.255982458602999	11.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VTI1B	2.286093588950732	0.02224878397675833	1.38623	0.606375	0.0222484	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR3	-2.2859048061465925	0.022259828223746444	-0.396642	0.436128	0.363105	-0.893407	0.75322	0.235576	-1.26057597937487	0.676374828618665	0.0623604777629362	15.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6X1	2.2839341449028843	0.022375401556909195	NA	NA	NA	NA	NA	NA	1.71584180924436	0.751265886134961	0.0223754015569094	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PML	2.28303557342112	0.022428273007032366	NA	NA	NA	NA	NA	NA	1.67930400493831	0.735557528970904	0.022428273007032	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLA2G6	2.2819548315493208	0.022492007103145393	NA	NA	NA	NA	NA	NA	1.49450811843067	0.654924496211865	0.0224920071031453	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBA6	2.2814031226406977	0.022524603435943022	0.882089	0.408682	0.0308987	NA	NA	NA	1.02940041382376	0.963843385691536	0.28551317452597	10.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS13B	2.272079769409107	0.023081692777741372	NA	NA	NA	1.133	0.862365	0.188902	0.752545182096872	0.396206285232471	0.0575148999140471	NA	3.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC74B	2.271025199473849	0.02314545250863311	0.779185	0.381821	0.0412797	NA	NA	NA	0.634980546138934	0.542251670799787	0.241595930949055	20.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD177	2.2636027848776514	0.023598556419639736	NA	NA	NA	NA	NA	NA	1.59008858203574	0.702459191452923	0.02359855641964	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPCL2	2.2631440045393165	0.023626813686298327	0.514519	0.227347	0.0236272	NA	NA	NA	NA	NA	NA	12.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANXA8	2.260215559474819	0.02380787564140014	0.576694	0.25515	0.0238081	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR8B4	2.2593926063145147	0.023858973919624667	NA	NA	NA	NA	NA	NA	2.31585144258527	1.02498850182698	0.0238589739196252	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK5RAP2	2.258976389916629	0.023884853563034835	0.400947	0.295525	0.174867	NA	NA	NA	0.804857264328342	0.437910984869219	0.0660701874106434	34.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDYN-AS1	2.2519075436037816	0.024328115328754677	0.866212	0.384657	0.024328	NA	NA	NA	NA	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POMGNT1	2.250744017583292	0.024401755106492826	0.521393	0.290666	0.0728475	0.416404	0.618519	0.500803	0.921685236776475	0.643910077495527	0.152319010615942	21.0	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCIRG1	2.2498713790673657	0.024457111258852023	NA	NA	NA	0.924318	0.896015	0.302266	0.97523320353881	0.453552332283795	0.0315385302652142	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PATJ	-2.246130844518872	0.024695628194966346	NA	NA	NA	-1.84537	1.26194	0.143652	-1.17605973046104	0.686076807155866	0.0864955151708438	NA	2.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP8B2	2.245567490489234	0.024731724760268133	NA	NA	NA	NA	NA	NA	0.567896406460643	0.25289661026261	0.0247317247602684	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WTAPP1	2.2448336101275346	0.024778816236025847	NA	NA	NA	1.14623	0.510608	0.024779	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SELO	2.240617685453368	0.02505085013566176	NA	NA	NA	NA	NA	NA	0.7461387225118	0.33300581681378	0.0250508501356619	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC6A12	2.2389889738699815	0.02515663359361347	NA	NA	NA	NA	NA	NA	3.63241835472717	1.62234758505698	0.0251566335936136	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GFM2	2.234482791666993	0.025451323572685428	NA	NA	NA	NA	NA	NA	1.71030565984393	0.765414558671982	0.0254513235726858	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM162A	2.233334723449105	0.025526879315277647	1.17816	0.527534	0.0255273	NA	NA	NA	NA	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CETN3	2.2264783512442823	0.025982157484679674	NA	NA	NA	NA	NA	NA	1.38074031309777	0.620145402413697	0.0259821574846793	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OXLD1	2.2251445837450903	0.026071533603469227	0.120376	0.277188	0.664087	NA	NA	NA	1.44368342065345	0.532222924807475	0.0066766903031494	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SELENOO	-2.2169077927389895	0.02662939314155778	-0.664232	0.292097	0.0229653	-0.637869	0.740701	0.389145	NA	NA	NA	28.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEMG2	2.214065352128381	0.026824283652556017	NA	NA	NA	NA	NA	NA	1.06782152382689	0.482289975226067	0.0268242836525562	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THEG	2.2129083861347856	0.026903962419640482	0.685018	0.418807	0.101915	0.752893	0.643883	0.242283	0.530967902918585	0.51654213385541	0.303983897397899	11.0	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USB1	2.2122292912745256	0.02695082591926464	NA	NA	NA	NA	NA	NA	3.68120442328765	1.66402480873346	0.0269508259192649	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBMXL1	2.2014843197831153	0.02770175554581955	NA	NA	NA	NA	NA	NA	3.68775756578252	1.67512324872967	0.0277017555458193	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RTEL1	-2.197938504156821	0.02795348854551584	-0.494142	0.530655	0.351754	NA	NA	NA	-1.45489360339038	0.668252384321618	0.029468492960798	19.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCAS4	2.196267163911681	0.028072826543556927	0.460677	0.271991	0.0903185	0.956681	0.791909	0.227021	0.680289742612597	0.753987939410745	0.366921174565869	6.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLK1	2.195059556424005	0.028159325857465133	NA	NA	NA	NA	NA	NA	2.07245439048171	0.944144947874657	0.0281593258574653	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNAB3	-2.1941010479840735	0.0282281459544644	NA	NA	NA	-2.09021	1.11216	0.0601877	-0.876177918975411	0.7161167769974	0.221136137969062	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIGA1	2.1921251344516786	0.02837047233435167	0.869218	0.433542	0.0449717	NA	NA	NA	1.37502343344362	1.25548740948693	0.273424273182746	11.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCEANC2	2.1918698758176802	0.02838890380211766	1.28208	0.764173	0.0933998	NA	NA	NA	1.32675320257253	0.932994966332364	0.155015559944507	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT9	2.191116869384438	0.02844333627519644	NA	NA	NA	NA	NA	NA	1.28061650600116	0.58445832985665	0.0284433362751969	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MEI1	2.1908147586136004	0.028465200173640622	NA	NA	NA	0.306711	1.54351	0.84249	1.82844058953167	0.630590286463775	0.0037367506235431	NA	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPPA2	2.187561050926714	0.028701591579560023	1.04136	0.476037	0.0287014	NA	NA	NA	NA	NA	NA	8.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LIPE	2.186654989092196	0.028767719799577637	0.401285	0.233935	0.0862769	NA	NA	NA	0.299571310935429	0.217549259967976	0.168503749515612	21.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIRT4	2.1859844154188335	0.028816745534996864	NA	NA	NA	NA	NA	NA	3.822790423853	1.74877295413863	0.0288167455349966	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYO19	2.181669780174406	0.02913391278660546	NA	NA	NA	0.708256	0.512922	0.167333	0.925880309659043	0.54319088975228	0.0882837855359073	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FOXD4L5	2.1722287943580336	0.02983840981791127	NA	NA	NA	NA	NA	NA	2.2262272794608	1.02485856243275	0.0298384098179103	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLIPR2	2.1710135944794557	0.029930144766127112	1.36484	0.504559	0.00682988	NA	NA	NA	0.37114397510376	1.01610566029206	0.714916436670167	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCTD19	2.169009349185065	0.030081974121975934	NA	NA	NA	NA	NA	NA	1.05195536336583	0.484993466607725	0.0300819741219754	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SEL1L	2.166016710653589	0.030309910008320125	1.97954	0.913908	0.0303101	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLGA6C	2.1605151193694465	0.030732814443620027	0.947051	0.438345	0.0307328	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDC42BPB	2.159092293545712	0.030843007415772873	1.4213	0.556813	0.0106933	NA	NA	NA	0.585496614926233	1.16899407702128	0.616473122414646	8.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTAF1	2.1557329418601094	0.03110452435219707	0.563888	0.261576	0.0311046	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMA5	2.1517321791031145	0.031418454158502175	1.12726	0.570617	0.0482093	NA	NA	NA	0.554685304654109	0.519612446001595	0.285746966114392	12.0	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RXFP2	2.1494447283771283	0.03159916303972131	NA	NA	NA	NA	NA	NA	1.56987763726274	0.730364273403777	0.031599163039721	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD300C	-2.147136406312872	0.03178242368480271	-0.912475	0.424973	0.0317824	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MFSD12	2.145492522324447	0.031913488656848184	NA	NA	NA	NA	NA	NA	1.28979067941023	0.601162980522933	0.0319134886568486	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	65543	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
