GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
TMEM236	2.2332330277750234	0.025533581375537642	NA	NA	NA	NA	NA	NA	1.5237245964573	0.682295388571873	0.0255335813755377	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC25A26	2.228349739708073	0.02585720188286193	2.01842	0.772606	0.00898884	NA	NA	NA	0.467718285507857	0.867945999233256	0.589970019604729	6.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CETN3	2.2264783512442823	0.025982157484679674	NA	NA	NA	NA	NA	NA	1.38074031309777	0.620145402413697	0.0259821574846793	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF216	2.2249508362438353	0.02608453875784158	2.05575	0.923953	0.0260843	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANXA10	2.2224709997824412	0.026251491773374564	1.33275	0.928213	0.151054	NA	NA	NA	1.04954321995141	0.614765549165136	0.0877802081962203	4.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHKB	-2.219205929733658	0.026472717849302167	-1.23742	0.731361	0.0906565	-0.335799	0.611183	0.582714	-1.09726997859924	0.684761749402868	0.109064683295811	16.0	4.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IPO4	2.2146172765575773	0.026786345164910495	0.476381	1.16553	0.682742	NA	NA	NA	1.86562096211412	0.685079801155785	0.0064649577609478	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEMG2	2.214065352128381	0.026824283652556017	NA	NA	NA	NA	NA	NA	1.06782152382689	0.482289975226067	0.0268242836525562	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FER1L6-AS1	2.2060484931589546	0.02738060451752104	2.04641	0.927636	0.0273809	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHACTR2	2.1972629466095888	0.02800167233235783	NA	NA	NA	NA	NA	NA	2.62873310998779	1.19636710483102	0.0280016723323575	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C1orf94	2.1937145342546236	0.028255938292237402	0.833656	0.875599	0.341047	NA	NA	NA	1.1772512690261	0.547486687896851	0.0315328432973661	5.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRT9	2.191116869384438	0.02844333627519644	NA	NA	NA	NA	NA	NA	1.28061650600116	0.58445832985665	0.0284433362751969	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYO19	2.181669780174406	0.02913391278660546	NA	NA	NA	0.708256	0.512922	0.167333	0.925880309659043	0.54319088975228	0.0882837855359073	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FOXD4L5	2.1722287943580336	0.02983840981791127	NA	NA	NA	NA	NA	NA	2.2262272794608	1.02485856243275	0.0298384098179103	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCTD19	2.169009349185065	0.030081974121975934	NA	NA	NA	NA	NA	NA	1.05195536336583	0.484993466607725	0.0300819741219754	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DDX10	2.1658274715837855	0.030324373252337437	NA	NA	NA	NA	NA	NA	1.12827487089511	0.520944020564134	0.0303243732523375	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TPTE2	2.1584773375029256	0.03089073853382557	1.16206	0.52412	0.0266113	NA	NA	NA	0.453754122500803	0.543168372675909	0.403501582505888	8.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MBD4	2.153866315583319	0.03125065724124445	NA	NA	NA	NA	NA	NA	1.14034409538397	0.52944051686659	0.0312506572412444	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RXFP2	2.1494447283771283	0.03159916303972131	NA	NA	NA	NA	NA	NA	1.56987763726274	0.730364273403777	0.031599163039721	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SDF2	2.1455402935035193	0.03190967338916309	NA	NA	NA	NA	NA	NA	1.8317705812068	0.853757250214884	0.0319096733891634	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MFSD12	2.145492522324447	0.031913488656848184	NA	NA	NA	NA	NA	NA	1.28979067941023	0.601162980522933	0.0319134886568486	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EVI5	-2.1436240493238765	0.03206302221685534	NA	NA	NA	NA	NA	NA	-1.4599349810808	0.681059247091989	0.032063022216855	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GALNT14	2.1433374229230537	0.03208601392085189	NA	NA	NA	NA	NA	NA	1.3782725018136	0.643049707000371	0.0320860139208519	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC158	2.140033967656066	0.0323520217443138	1.34957	0.548656	0.0139024	0.106131	0.550899	0.847233	0.571330264312326	0.541944632024898	0.291781027746948	11.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PTPRH	2.137203525073907	0.03258144145803058	0.648376	0.484455	0.180778	0.300219	0.611702	0.623572	0.514700553038585	0.274860171603389	0.0611249507334769	13.0	3.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ECHDC1	2.134246116999433	0.032822639465231285	NA	NA	NA	NA	NA	NA	1.54793515827678	0.725284279984093	0.0328226394652318	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP2	2.1320752895985793	0.03300065765165853	1.76729	0.828906	0.0330007	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RASA2	2.121885318373764	0.033847369631579284	NA	NA	NA	NA	NA	NA	1.98370569262379	0.934878843567344	0.0338473696315796	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CES4A	2.119746767339782	0.034027406699367685	NA	NA	NA	NA	NA	NA	1.34691598905479	0.635413630442814	0.0340274066993683	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ACOXL	-2.118178824086668	0.034159925874069345	NA	NA	NA	-0.595052	0.453942	0.189907	-0.825093405890087	0.489756138702408	0.0920459781760387	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MASP2	2.11634971193118	0.034315075675298956	1.76103	0.713949	0.0136403	NA	NA	NA	0.310125699880513	0.589182948760919	0.598634137118842	7.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ST20	2.114856475078701	0.03444218177553321	NA	NA	NA	NA	NA	NA	0.609554202188685	0.288224855620995	0.0344421817755334	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPATA21	2.1148433010663674	0.034443304950817405	NA	NA	NA	NA	NA	NA	1.35580840503665	0.641091661189749	0.0344433049508167	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAPN3	2.1137802148807423	0.03453404357923519	NA	NA	NA	NA	NA	NA	0.90963608437945	0.430336171176042	0.0345340435792352	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR5B17	2.1118218314268593	0.03470173403634369	NA	NA	NA	NA	NA	NA	2.11552872652895	1.00175530674365	0.0347017340363448	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RLN3	2.108755293482602	0.03496570935023992	NA	NA	NA	NA	NA	NA	1.83086182885472	0.868219197605929	0.0349657093502396	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RASSF6	2.1083396326713952	0.035001622087831814	NA	NA	NA	NA	NA	NA	1.16874017742116	0.554341510879011	0.0350016220878325	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCAS4	2.1079168095879766	0.035038185944278454	1.10253	0.715606	0.123391	0.956681	0.791909	0.227021	0.680289742612597	0.753987939410745	0.366921174565869	4.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OGDHL	2.105551025924026	0.03524337056322433	NA	NA	NA	NA	NA	NA	1.22284260431638	0.580770824007807	0.0352433705632249	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBTB45	2.102099262514454	0.03554458148078154	1.19888	1.22679	0.328446	NA	NA	NA	2.27396413217516	1.13950737596566	0.0459809964623773	3.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF180	2.1018492259849593	0.03556648544904564	NA	NA	NA	NA	NA	NA	1.01115688780485	0.481079648960551	0.0355664854490456	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BLM	2.100448344783078	0.03568942005621088	0.248988	0.564676	0.659257	0.982465	0.603184	0.103356	0.604248358448257	0.385277581930462	0.116800524767547	13.0	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SH3BP2	2.092871901448736	0.03636059114828858	NA	NA	NA	NA	NA	NA	1.43409684941876	0.685229157324939	0.0363605911482887	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UMOD	-2.0905969695315325	0.036564207644763015	NA	NA	NA	NA	NA	NA	-0.371230797676585	0.177571671195798	0.0365642076447633	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBXO4	2.085941576217303	0.03698391558260298	NA	NA	NA	NA	NA	NA	1.7367742764968	0.832609262070661	0.0369839155826026	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CGNL1	2.0790556070742916	0.037612239741874706	2.27938	0.921309	0.0133586	NA	NA	NA	0.35986365007886	0.771971478632271	0.64109965677824	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KLHL30	-2.078355127978523	0.037676662389096165	NA	NA	NA	NA	NA	NA	-1.80675528973377	0.869319812293619	0.0376766623890958	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NEK9	2.077975908133131	0.03771157816682363	1.35062	1.0021	0.177727	NA	NA	NA	0.842033088519784	0.529276950308244	0.111629365856983	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MAMDC4	2.068433338296227	0.038599293001614944	0.182689	0.375828	0.626899	1.52679	0.69223	0.0274111	0.245933925227165	0.276043844106818	0.372970255877954	13.0	3.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NADK2	2.068420823917956	0.03860046873439688	1.90394	0.92048	0.0386002	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HAUS8	2.068167542860483	0.03862427117240708	NA	NA	NA	NA	NA	NA	1.73637177035598	0.839570167489624	0.0386242711724073	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZSCAN12	-2.0675067793407407	0.03868642606014129	-0.601748	1.05334	0.567814	-1.91147	1.09599	0.0811486	-1.85707322345555	1.46723854688407	0.205623097126265	7.0	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHAC2	2.063246016234399	0.039089260170974374	NA	NA	NA	NA	NA	NA	0.852371702588877	0.413121700409013	0.0390892601709746	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MON1A	2.0622197488285616	0.039186819328620705	NA	NA	NA	NA	NA	NA	2.06714857737377	1.00239005981201	0.0391868193286208	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
THBS4	2.0614822171631975	0.039257058279036104	2.67938	1.15913	0.0208022	NA	NA	NA	0.376010476008703	0.622706993350435	0.545955270693447	4.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HPF1	2.0573243299123924	0.03965503854154581	NA	NA	NA	NA	NA	NA	0.73709352363106	0.358277745960671	0.0396550385415458	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBED6	2.0536487460751376	0.040009700559946536	0.857315	1.15675	0.458606	NA	NA	NA	3.63806883516949	1.6818331742344	0.0305291231177299	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCNIP3	2.0500131339920347	0.04036314916069617	NA	NA	NA	NA	NA	NA	2.39143742747982	1.16654736880779	0.0403631491606958	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MS4A15	2.045846288312505	0.04077149624268192	NA	NA	NA	NA	NA	NA	1.46379241215441	0.715494815283412	0.0407714962426826	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AFP	2.0439852385926836	0.040955005449514754	NA	NA	NA	NA	NA	NA	3.31095507017006	1.61985273066341	0.0409550054495155	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OSBPL3	2.0420877439473863	0.041142828398518544	NA	NA	NA	NA	NA	NA	3.23564844839152	1.58448061694791	0.0411428283985185	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LONP2	2.03851141023325	0.04149881482533512	-1.17113	1.03218	0.256535	0.497798	0.441989	0.260053	1.5140360037784	0.427795843599402	0.0004014093550155	7.0	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREB3L3	2.0359050365605635	0.04175989198722498	0.569705	1.16637	0.625236	NA	NA	NA	1.1984769911006	0.501295035624267	0.0168134600402332	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HIST3H2A	2.0335087860018506	0.04200114683121275	NA	NA	NA	NA	NA	NA	2.19502933772561	1.07942948308639	0.0420011468312125	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR2L5	2.03348329698462	0.042003719395644075	NA	NA	NA	NA	NA	NA	2.00499215863575	0.985988998094492	0.0420037193956442	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SYNGR3	2.0321897654389067	0.042134448604214024	NA	NA	NA	NA	NA	NA	2.28310537098844	1.12347055861456	0.0421344486042137	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC10A2	2.026953678977933	0.042667150068349834	NA	NA	NA	NA	NA	NA	0.983075692600026	0.485001558148941	0.04266715006835	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HJURP	2.026561533334485	0.042707273832477	NA	NA	NA	NA	NA	NA	1.78531597700157	0.880958188357611	0.0427072738324771	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CASP10	2.0245052042041443	0.04291819705155805	0.940191	0.842948	0.264696	NA	NA	NA	1.16368819601088	0.665831367012708	0.0805121598120302	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EIF2AK4	2.0242881526086585	0.042940511910797174	NA	NA	NA	NA	NA	NA	1.11232542933161	0.549489670182666	0.0429405119107981	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEL1L3	2.0220735053327217	0.04316875868178863	NA	NA	NA	NA	NA	NA	2.04652151116005	1.01209056236722	0.0431687586817882	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRR13	2.0217396596635586	0.04320325437098284	2.49141	1.23231	0.0432031	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM234	2.021636804830114	0.04321388687370952	NA	NA	NA	NA	NA	NA	0.967757502951742	0.478699982429864	0.0432138868737097	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C12orf29	2.0210317274764233	0.04327648084034675	0.728059	0.82373	0.376774	NA	NA	NA	1.84375509834141	0.933871201784792	0.0483460365348225	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SUSD2	2.016561143968353	0.04374133136515472	-0.0161425	0.767977	0.98323	NA	NA	NA	1.78892450953829	0.622696462437501	0.0040676451049369	7.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRSS57	2.012104431000055	0.04420892969557317	NA	NA	NA	NA	NA	NA	1.3067739661707	0.649456333397769	0.0442089296955727	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPSF3L	-2.0111457066381737	0.04431006858008239	NA	NA	NA	NA	NA	NA	-1.69847912928039	0.844533105520019	0.0443100685800822	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EIF4EBP3	-2.009615639636217	0.04447188468314267	NA	NA	NA	NA	NA	NA	-1.71279948933505	0.85230203007631	0.0444718846831425	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ITSN2	2.0083675599579633	0.04460424747980306	NA	NA	NA	NA	NA	NA	1.15281307924048	0.574005028872608	0.0446042474798025	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SDPR	2.005918319613891	0.04486496335297075	NA	NA	NA	NA	NA	NA	1.00537978536814	0.501206741838651	0.0448649633529706	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DUSP13	-2.0049574053119095	0.04496760086524563	NA	NA	NA	NA	NA	NA	-1.68563487483911	0.840733509037753	0.044967600865246	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF546	2.00489974423843	0.04497376607193458	NA	NA	NA	0.652502	0.426908	0.126404	0.630232221351489	0.482227317310834	0.191240097090054	NA	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RALGAPA1	2.0035184043608343	0.04512167416874055	2.20555	1.23202	0.0734218	NA	NA	NA	0.78035795264866	0.748033333624506	0.296849743924851	3.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GLT8D1	-2.0026375918402657	0.04521620185915145	NA	NA	NA	NA	NA	NA	-0.654043902717909	0.326591244158607	0.0452162018591512	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OSR2	-2.0004434435774505	0.04545240123077508	NA	NA	NA	NA	NA	NA	-0.84823085646388	0.424021413445693	0.0454524012307752	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TICRR	2.0000628440411807	0.0454934783017601	0.753377	0.870855	0.386984	NA	NA	NA	1.69497532092507	0.863278927023622	0.0495979014859193	6.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GFUS	1.9987003866551503	0.0456407811569885	2.47605	1.23883	0.0456402	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
