GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LOC100128568	3.858222345822277	0.00011421472122773032	0.235739	0.114629	0.039731	0.511579	0.283945	0.0715953	104.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPART	-3.85296747537452	0.0001166948963541654	-0.669185	0.206618	0.00120055	-0.29064	0.473191	0.539074	102.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MS4A4A	-3.843953081323324	0.0001210681622195677	-0.310354	0.190191	0.102722	-1.24937	0.564776	0.0269569	43.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFAIP1	3.8406043628568733	0.00012273178095914116	0.290842	0.188678	0.1232	1.45481	0.632765	0.0214974	56.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10Q1	3.8326920173029637	0.0001267485960221845	0.5275	0.169766	0.00188862	0.297556	0.410154	0.468162	49.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B9D2	-3.811787674696685	0.00013796536521271265	-0.494469	0.283837	0.0814928	-2.22679	1.0759	0.0384808	37.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRIM1	3.8113910189510145	0.00013818697676964815	0.44126	0.270823	0.103243	0.880082	0.403326	0.029105	39.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MKNK1	3.798334967445129	0.00014567137178927357	0.262686	0.142433	0.0651427	0.62829	0.321531	0.0506947	87.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM76A	-3.7961412607510594	0.0001469657761508704	-0.665303	0.263287	0.011507	-0.647863	0.510438	0.204359	31.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAM23	3.7864408282408935	0.000152820465525158	0.257415	0.132237	0.0515804	0.695175	0.377849	0.0657947	113.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNU1	-3.78555329836537	0.00015336695752337794	-0.156606	0.103751	0.131186	-0.55991	0.245994	0.022839	191.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL25	-3.78287691433784	0.0001550260861757484	-0.100785	0.102354	0.324782	-0.888159	0.317403	0.00513874	164.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FNTA	3.7825115987332865	0.00015525385649080888	0.341554	0.171631	0.0465852	0.872399	0.486704	0.073059	60.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RFX2	3.7798683910565374	0.00015691127639263415	0.219874	0.10262	0.0321454	0.390206	0.238328	0.101576	143.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DACT2	3.7752976068423614	0.0001598167418729965	0.099103	0.0987053	0.315365	0.667036	0.240697	0.00558381	168.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHF23	3.774500823442831	0.0001603283787284608	0.199984	0.172979	0.247632	1.46934	0.561163	0.00883457	61.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC22A16	3.7731934384740553	0.00016117122787999972	0.192764	0.110878	0.0821178	0.426007	0.209374	0.0418841	114.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM186	3.7655794071010127	0.000166163302643815	0.415112	0.1329	0.00178715	0.262449	0.408743	0.520816	58.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH13	-3.7634334722279483	0.0001675963273394088	-0.096191	0.10282	0.349516	-0.669122	0.236614	0.00468536	182.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNRNP35	3.758668793309045	0.00017081978213053092	0.275875	0.152448	0.0703527	0.831515	0.426629	0.0512912	51.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3MBTL2	3.756948003748347	0.00017199821655379373	0.208635	0.116764	0.0739694	0.560733	0.284616	0.0488224	123.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SSBP3	-3.755328582230587	0.00017311421215053128	-0.505717	0.257426	0.0494706	-1.19094	0.665027	0.0733232	50.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREBZF	3.7525098977851385	0.00017507291745774405	0.634878	0.202774	0.00174233	0.452666	0.72829	0.53424	60.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FDFT1	-3.750701774155849	0.00017634033597951223	-0.388197	0.154607	0.0120439	-0.526836	0.424923	0.215035	146.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
REP15	3.7468273317555494	0.00017908526717635225	0.644015	0.304274	0.0342968	0.816893	0.50108	0.103045	25.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LURAP1L	3.744858882154744	0.0001804951998689617	0.01386	0.164489	0.932849	1.23312	0.336863	0.000251641	48.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLCD3	3.7447186876240006	0.00018059601348020888	0.260768	0.0945914	0.0058372	0.245905	0.248908	0.323183	158.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C19orf67	3.743312635268042	0.00018161003526839329	0.41153	0.18612	0.0270292	1.14406	0.746672	0.125472	56.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTS18	-3.7432244288044956	0.00018167382642198248	-0.244969	0.0790208	0.00193482	-0.128746	0.200175	0.520113	298.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCGR3B	-3.743170087052482	0.00018171313701076367	-0.555482	0.242986	0.0222504	-1.08621	0.745458	0.145086	42.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LBX2-AS1	3.7341684094577863	0.00018833644424302864	0.454042	0.170243	0.00765261	0.495466	0.464291	0.285907	14.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF250	3.732006835143929	0.00018996034584841043	0.288366	0.176678	0.102648	1.03555	0.493154	0.0357412	67.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FHAD1-AS1	-3.725114012938424	0.00019522696515976394	-0.606965	0.272729	0.026046	-0.902915	0.602108	0.133721	45.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSMD3	3.724095635530571	0.0001960166151502546	0.0726697	0.066446	0.274101	0.403216	0.153289	0.00852762	565.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZGRF1	-3.72335928634172	0.00019658944891625776	-0.278418	0.0884329	0.00164194	-0.100867	0.175419	0.565286	290.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLDN4	-3.7229240304285742	0.00019692879018309555	-0.419545	0.266654	0.115633	-2.35774	1.09685	0.0315906	42.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NAA38	3.721959399536927	0.00019768281388058776	0.389349	0.117083	0.000882845	0.133808	0.337431	0.6917	100.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KAT2B	3.718761361305697	0.00020020207660097547	0.200662	0.108913	0.0654164	0.623646	0.332371	0.0606067	122.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AQP8	-3.7159580444299767	0.00020243517459873355	-0.216357	0.204682	0.290492	-1.31705	0.495333	0.00783906	44.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANGEL2	-3.709749755525055	0.00020746420768767582	-0.45996	0.221931	0.0382158	-0.618595	0.377834	0.101586	74.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPS20	3.707612055352238	0.00020922284611920927	1.4862	0.400851	0.000209231	NA	NA	NA	16.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASCL2	-3.7072000143872836	0.00020956342849990937	-0.214374	0.159768	0.179665	-1.22895	0.519549	0.0180096	58.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFSF18	3.705760155069904	0.00021075767223811872	0.313044	0.179398	0.08099	0.99707	0.508504	0.0499033	29.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIKESHI	-3.696114112308096	0.00021892460222489688	-0.725402	0.468908	0.121862	-2.25863	1.05096	0.0316252	23.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LNPEP	-3.6958097163646864	0.00021918709565104907	-0.262977	0.152739	0.0851162	-1.06669	0.540351	0.0483734	133.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMD4	3.6808744986062627	0.00023243539702616536	0.495934	0.299497	0.097744	1.79069	0.884298	0.0428688	41.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB11FIP2	-3.678050292362538	0.00023502362557286408	-0.228864	0.182776	0.210514	-1.10164	0.454117	0.0152711	78.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAPGEF1	-3.6759933372955325	0.00023692570588199684	-0.0774656	0.109344	0.47866	-0.939593	0.316624	0.00300201	188.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B3GALT5	-3.673737764871472	0.00023902804786889045	-0.478193	0.226846	0.0350301	-1.31858	0.84215	0.117412	60.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POU2F3	-3.669760846488737	0.00024277749318574909	-0.322792	0.172148	0.0607812	-0.64837	0.361274	0.0727055	76.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIEF1	3.6668732130898123	0.0002455344586687283	0.139366	0.159439	0.382062	0.978788	0.350472	0.00522583	96.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SORCS3	-3.6641444045129274	0.00024816675202896413	-0.228779	0.100979	0.0234757	-0.326804	0.233676	0.161953	199.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RXFP2	-3.662390627315114	0.0002498724475061676	-0.157287	0.139409	0.259218	-1.07379	0.423728	0.0112722	93.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC182	3.661373641501549	0.000250866582021318	0.365522	0.18513	0.0483355	0.758062	0.449364	0.0916095	31.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC13	-3.6556231356659596	0.0002565580236795954	-0.248394	0.12509	0.0470637	-0.465039	0.278483	0.0949385	136.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TKFC	3.654769558033384	0.0002574130828148399	0.0989256	0.0995097	0.320159	0.748664	0.281385	0.00779914	157.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JRKL	3.6534491979162595	0.00025874099996995464	0.2596	0.225497	0.249636	2.11308	0.844484	0.012342	60.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAMAC	3.649010713023819	0.00026325212706444464	0.475396	0.226258	0.0356299	1.83194	1.18351	0.121649	22.0	3.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C11orf94	3.6481480439435057	0.000264137429863581	0.477102	0.162003	0.00322937	0.366498	0.521239	0.481975	26.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C16orf46	-3.643666437564862	0.00026878170802194473	-0.297203	0.157186	0.058654	-0.656641	0.374604	0.0796202	79.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C6orf120	3.640893608621014	0.0002716933991353302	0.443765	0.16138	0.00596284	0.332558	0.373208	0.372887	57.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP24A1	-3.638879165450229	0.00027382723739367945	-0.323993	0.123589	0.00875347	-0.229651	0.225736	0.308992	105.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALX3	3.6369312945989556	0.00027590548602337547	0.20319	0.167144	0.224116	1.14994	0.474932	0.015466	74.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFL1	-3.6369255243905885	0.00027591166435326467	-0.320663	0.124471	0.00998926	-0.346591	0.326751	0.288817	156.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR56B4	3.6337098917363573	0.00027937497820185983	0.41835	0.160797	0.00927583	0.414829	0.401973	0.302081	59.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM119	3.631993138195919	0.00028124060184468844	0.396149	0.17901	0.0268973	0.563149	0.396865	0.155901	52.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KDELR3	3.628898659393018	0.0002846329405473152	0.351614	0.267772	0.189145	2.56733	1.10862	0.0205694	35.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOS2	-3.621234643460735	0.00029320043772936764	-0.13682	0.0987658	0.165961	-0.587298	0.262663	0.025356	196.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSS2	3.616742772870595	0.000298333506539629	0.370311	0.106976	0.000536949	0.0322171	0.207697	0.87673	126.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF433-AS1	3.6147974528960347	0.00030058252875401413	0.381177	0.10235	0.000195887	-0.0275986	0.252151	0.912843	157.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF567	3.6138209778730426	0.000301717426716852	0.441366	0.163229	0.00685173	0.391739	0.430552	0.3629	74.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C5orf38	-3.6065732310659957	0.0003102673245469828	-0.453745	0.208972	0.0299071	-0.505027	0.351873	0.151215	56.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUSD4	3.603463808081664	0.0003140044871798757	0.345957	0.131741	0.00863859	0.332387	0.340064	0.328359	98.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLK7	3.603311190606508	0.00031418899610392446	0.340844	0.16297	0.0364875	0.542464	0.358806	0.13057	65.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SULT1A1	3.5952825027455715	0.0003240397525584954	0.275056	0.127415	0.0308704	0.877122	0.610579	0.150849	72.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHG3	3.5949099577734014	0.0003245037891007911	0.101049	0.0822513	0.219244	0.454291	0.191978	0.0179638	281.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FNDC1	-3.5939065895411746	0.00032575666493965766	-0.0816519	0.07291	0.262757	-0.443723	0.179354	0.0133606	362.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCTD20	-3.5884086367957355	0.0003327025416406193	-0.231604	0.182705	0.204928	-1.53249	0.660337	0.0202996	67.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYTL3	3.5859690255308387	0.0003358288214025345	0.236162	0.123136	0.0551249	0.368786	0.221085	0.0953006	132.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF763	-3.5815176766777586	0.0003416040201105393	-0.144014	0.17433	0.408747	-1.24592	0.452171	0.00586173	65.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CIB2	-3.5795375798332394	0.0003442027493302232	-0.383193	0.192255	0.0462451	-0.570427	0.359576	0.112652	59.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP12A	3.5793193593726595	0.00034449027602407824	0.162885	0.0946855	0.0853834	0.470701	0.253195	0.0630205	199.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLX6-AS1	3.577983007315003	0.0003462559566070204	0.50594	0.183517	0.0058351	0.402295	0.489963	0.411605	67.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLX6	3.577983007315003	0.0003462559566070204	0.50594	0.183517	0.0058351	0.402295	0.489963	0.411605	67.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
STXBP2	3.5758750731982816	0.0003490583218961898	0.237144	0.109377	0.0301494	0.236157	0.167756	0.159208	162.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C17orf64	3.573714659398132	0.00035195245849131614	0.485075	0.17478	0.00551438	0.404594	0.506776	0.424657	42.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAPTM5	3.5679787620721735	0.0003597456550929078	0.426277	0.186468	0.0222506	0.575788	0.449161	0.199871	51.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF600	3.559104890260205	0.00037212090304284816	0.319566	0.116339	0.00601701	0.271113	0.333779	0.416646	126.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC18	-3.5586636999197574	0.00037274644080632707	-0.0740096	0.105797	0.484211	-0.779968	0.2728	0.00424814	198.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FRMD3	3.5550242045296256	0.0003779442953332003	0.39231	0.133321	0.00325472	0.211035	0.344588	0.540255	91.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECHDC2	-3.554439926459979	0.00037878503417539925	-0.44428	0.177775	0.0124503	-0.387751	0.367423	0.291277	75.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF519	3.5495279610079784	0.00038592247863680626	0.262031	0.111603	0.0188801	0.295758	0.246128	0.229502	90.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSM2	3.5451656609937032	0.00039236640383165817	0.237872	0.127823	0.0627516	0.626448	0.371952	0.0921401	95.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT6B	-3.5448241872285227	0.00039287504374678397	-0.115123	0.114768	0.315814	-0.801817	0.315461	0.0110305	106.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
